team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Texans,Greg,Mancz,C,68,70,78,59,87,10,22,15,24,74,15,6,6,6,6,6,72,72,25,21,22,10,86,90,69,72,73,70,5,84,Right,65,76,310,26,4/23/1992,3,Toledo,15,63,1,1,1907000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,LaTroy,Lewis,ROLB,52,77,87,76,74,57,53,68,58,78,26,6,6,6,6,6,45,45,76,24,20,15,87,88,45,45,45,45,42,83,Right,54,75,255,24,11/9/1993,1,Tennessee,15,63,3,2,1665000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Nick,Martin,C,74,65,79,59,85,12,36,27,26,76,27,6,6,6,6,22,79,81,33,25,25,10,89,85,95,98,84,89,-1,84,Right,66,76,300,25,4/29/1993,2,Notre Dame,2,18,4,2,4774972,2789752,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,DeAndrew,White,WR,60,91,92,93,55,82,68,33,79,86,34,15,10,6,10,6,32,38,25,21,20,75,88,71,20,11,20,19,82,72,Right,11,72,194,26,10/16/1991,3,Alabama,15,63,2,1,1170000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Tyrann,Mathieu,FS,90,90,93,92,61,86,68,35,81,86,35,26,20,17,27,19,35,35,74,25,22,84,92,81,35,35,35,35,78,85,Right,32,69,186,26,5/13/1992,5,LSU,3,5,1,1,7000000,4500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Jon,Weeks,TE,74,69,71,68,69,35,65,33,64,54,40,12,12,12,12,12,55,47,65,29,18,10,75,90,40,35,50,40,20,84,Right,46,70,250,32,2/17/1986,8,Baylor,15,63,5,2,3900000,330000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Brandon,Weeden,QB,64,74,78,70,52,20,64,21,40,69,90,80,73,69,73,72,15,14,14,15,22,10,95,89,14,14,13,13,24,87,Right,3,76,230,34,10/14/1983,6,Oklahoma State,1,22,1,1,790000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Joe,Webb III,QB,68,88,90,91,65,77,77,65,71,95,89,74,68,71,79,54,25,26,33,25,24,75,85,88,15,15,25,15,74,72,Right,5,76,233,31,11/14/1986,8,Alabama-Birmingham,6,39,1,1,1005000,90000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Deshaun,Watson,QB,84,84,88,87,61,80,65,49,38,81,91,86,81,82,86,84,23,27,34,25,25,10,97,89,15,15,25,15,77,87,Right,4,74,221,22,9/14/1995,1,Clemson,1,12,4,3,13854482,13854482,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,J.J.,Watt,LE,97,78,83,77,97,32,67,60,78,87,20,6,6,6,6,6,45,45,93,10,10,10,95,79,45,45,45,45,22,98,Right,99,77,295,29,3/22/1989,7,Wisconsin,1,11,8,4,100000000,20876385,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Dee,Virgin,CB,48,90,94,88,63,70,53,53,58,87,27,6,6,6,6,6,25,30,55,18,17,76,89,88,33,34,33,34,60,77,Right,34,70,205,24,10/29/1993,1,West Alabama,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Carlos,Watkins,LE,71,74,83,76,86,25,39,38,45,70,16,6,6,6,6,6,45,45,76,15,15,10,80,91,45,45,45,45,15,86,Right,91,75,309,24,12/5/1993,1,Clemson,4,46,4,3,2819648,419648,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Jordan,Thomas,TE,53,80,86,73,65,52,72,70,78,73,19,15,10,6,10,6,53,52,23,17,14,10,84,88,48,51,54,51,62,82,Right,83,78,265,21,8/2/1996,0,Mississippi State,6,51,4,4,2578408,118408,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Chad,Slade,RG,63,68,74,53,82,10,45,20,45,79,30,6,6,6,6,6,70,75,40,25,25,10,78,91,71,75,71,69,5,74,Right,62,77,315,26,5/4/1992,3,Auburn,15,63,3,2,1665000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Justin,Reid,SS,61,92,90,88,68,43,63,31,67,87,26,15,10,10,15,15,35,35,73,18,13,55,91,94,35,35,35,35,24,85,Right,38,73,205,21,2/15/1997,0,Stanford,3,4,4,4,4063423,1039656,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Brennan,Scarlett,ROLB,65,80,88,78,79,25,32,35,42,82,27,12,11,8,6,6,45,45,72,37,16,10,84,76,45,45,45,45,10,81,Right,57,76,260,24,7/31/1993,2,Stanford,15,63,3,1,1625000,5000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,D.J.,Reader,DT,88,61,78,67,87,15,31,29,29,77,24,6,6,6,6,6,44,45,80,17,17,9,83,88,46,45,44,45,10,84,Right,98,75,335,24,7/1/1994,2,Clemson,5,38,4,2,2555380,215380,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,David,Quessenberry,LG,60,66,80,69,80,15,64,20,63,77,30,6,6,6,6,6,73,73,41,22,21,10,79,95,69,73,74,71,9,72,Right,77,77,307,27,8/24/1990,5,San Jose State,6,16,2,1,945000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Matt,Lengel,TE,55,74,86,82,76,47,73,66,76,83,27,15,10,6,10,6,62,69,37,21,19,18,86,80,65,68,61,56,51,77,Right,82,79,266,27,12/27/1990,3,Eastern Kentucky,15,63,2,1,1170000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Martinas,Rankin,LT,60,72,82,72,81,10,24,28,20,72,18,6,6,6,6,6,72,76,32,25,17,11,85,87,73,77,73,69,11,86,Right,75,77,307,23,10/20/1994,0,Mississippi State,3,16,4,4,3546268,901268,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Chris,Thompson,WR,65,90,94,88,59,76,67,32,76,83,35,15,15,10,11,10,39,38,27,30,30,72,87,84,20,12,23,25,72,78,Right,14,72,175,24,5/9/1994,1,Florida,15,63,3,2,1665000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Shane,Lechler,P,67,60,62,51,33,19,39,10,28,31,57,30,30,25,20,20,25,22,18,89,85,10,94,85,17,17,17,18,9,60,Right,9,74,230,41,8/7/1976,18,Texas A&M,5,14,1,1,2000000,600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Kendall,Lamm,LT,69,63,73,62,77,15,36,35,49,67,13,6,6,6,6,6,72,78,42,16,11,10,84,93,73,78,73,70,7,81,Right,74,78,310,26,6/5/1992,3,Appalachian State,15,63,2,1,1320000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Darius,Kilgo,DT,51,67,78,71,92,11,45,41,32,71,19,6,6,6,6,6,45,45,76,25,25,10,73,88,45,45,45,45,10,78,Right,96,75,320,26,12/14/1991,3,Maryland,6,43,2,2,1350000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Josh,Keyes,ROLB,52,83,88,82,75,66,74,49,56,82,27,6,6,6,6,6,45,45,73,16,20,10,91,89,45,45,45,45,51,79,Right,49,74,227,25,1/23/1993,3,Boston College,15,63,1,1,900000,35000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Jermaine,Kelly Jr,CB,58,88,91,82,63,65,60,28,57,82,20,6,6,6,6,6,35,35,56,18,17,56,92,87,35,35,35,35,55,78,Right,35,73,196,23,2/26/1995,0,San Jose State,7,30,4,4,2560776,100776,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Ufomba,Kamalu,LOLB,65,76,83,74,81,15,41,29,33,76,23,6,6,6,6,6,44,44,80,17,17,9,85,89,45,45,44,45,10,83,Right,94,78,295,25,11/2/1992,2,Miami (Fla.),15,63,1,1,630000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Senio,Kelemete,RG,73,64,78,66,86,10,40,25,29,69,14,6,6,6,6,6,76,73,67,13,13,10,79,84,73,72,77,75,5,92,Right,64,75,300,28,5/10/1990,6,Washington,5,23,3,3,12000000,5000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Peter,Kalambayi,ROLB,54,86,89,78,70,37,50,32,47,82,17,6,6,6,6,6,45,45,77,14,12,10,86,90,45,45,45,45,29,83,Right,58,75,247,23,6/26/1995,0,Stanford,6,54,4,4,2578408,118408,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Johnathan,Joseph,CB,92,89,88,88,54,42,60,25,74,92,27,6,6,6,6,6,35,35,59,10,11,64,96,86,35,35,35,35,32,68,Right,24,71,185,34,4/16/1984,12,South Carolina,1,24,2,2,10000000,3900000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Rod,Johnson,LT,58,76,82,62,89,24,23,34,27,73,25,6,6,6,6,40,77,78,36,23,17,11,87,90,85,72,84,72,-1,86,Right,78,78,300,22,11/28/1995,1,Florida State,5,32,4,3,2666972,266972,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Kareem,Jackson,CB,79,89,89,82,60,37,50,20,77,81,22,1,1,1,1,1,30,30,67,10,10,44,85,90,35,35,35,35,34,67,Right,25,70,185,30,4/10/1988,8,Alabama,1,20,4,1,34000000,20000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Kevin,Johnson,CB,78,88,89,92,63,64,55,31,70,92,25,6,6,6,6,6,35,35,64,15,15,60,92,84,35,35,35,35,54,82,Right,30,72,185,25,8/5/1992,3,Wake Forest,1,16,5,2,10049410,10049410,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,DeAndre,Hopkins,WR,92,92,93,92,66,78,81,54,98,93,35,15,10,10,15,15,44,59,42,20,20,72,95,94,37,35,27,25,81,90,Right,10,73,215,26,6/6/1992,5,Clemson,1,27,6,5,81000000,36500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Seantrel,Henderson,RT,70,70,83,59,83,10,40,24,35,75,25,6,6,6,6,6,72,75,40,28,15,11,70,82,71,75,71,73,5,65,Right,76,79,331,26,1/21/1992,4,Miami (Fla.),7,45,1,1,4000000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Ben,Heeney,MLB,65,86,88,79,73,35,64,61,68,83,20,6,6,6,6,19,45,45,79,14,17,10,91,85,45,45,45,45,-1,77,Right,50,72,231,26,5/13/1992,3,Kansas,5,12,1,1,705000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Joel,Heath,RE,64,72,82,70,82,10,55,35,38,79,20,6,6,6,6,20,45,45,76,20,20,10,84,89,45,45,45,45,-1,78,Right,93,78,299,25,6/18/1993,2,Michigan State,15,63,3,1,1631000,11000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Ryan,Griffin,TE,70,74,84,81,70,51,72,65,83,82,30,15,10,6,10,6,55,70,50,33,35,30,86,88,62,69,54,50,52,73,Right,84,78,265,28,1/11/1990,5,Connecticut,6,41,3,2,9000000,3225000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Andre,Hal,SS,86,92,90,86,70,72,65,30,71,87,30,6,6,6,6,6,35,35,61,18,19,40,89,94,35,35,35,35,57,65,Right,29,70,195,26,5/30/1992,4,Vanderbilt,7,24,4,3,15000000,7000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Marcus,Hardison,DT,53,75,85,70,82,25,52,45,38,76,48,46,42,39,44,35,45,45,76,20,20,10,78,87,45,45,45,45,10,73,Right,67,75,310,26,2/14/1992,3,Arizona State,4,39,2,2,1350000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Will,Fuller V,WR,81,95,93,92,59,82,77,42,83,86,35,15,10,6,10,6,37,57,28,23,22,75,90,86,39,32,11,15,81,78,Right,15,72,180,24,4/16/1994,2,Notre Dame,1,21,4,2,10164312,9859270,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Zach,Fulton,LG,85,67,84,53,85,10,25,15,20,64,20,6,6,6,6,6,84,73,35,20,20,10,74,92,73,73,85,82,5,87,Right,73,77,316,26,9/23/1991,4,Tennessee,6,33,4,4,28000000,13000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,D'Onta,Foreman,HB,82,90,88,87,81,73,82,85,60,80,27,18,14,10,23,10,60,48,36,19,17,68,92,87,40,37,42,36,75,81,Right,27,73,233,22,4/24/1996,1,Texas,3,25,4,3,3259984,759484,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Ka'imi,Fairbairn,K,59,74,71,64,39,25,45,10,37,69,39,35,30,25,20,20,15,20,35,88,78,10,89,83,17,17,15,15,15,65,Right,7,72,190,24,1/29/1994,2,UCLA,15,63,3,1,1627500,7500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Tyler,Ervin,HB,53,92,91,87,64,72,78,56,58,91,26,26,20,18,15,15,46,28,29,21,20,77,86,86,17,16,30,24,69,77,Right,21,70,185,24,10/7/1993,2,San Jose State,4,23,4,2,2887568,547568,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Bruce,Ellington,WR,82,90,87,94,56,87,69,46,85,90,35,25,20,15,15,10,40,35,25,30,30,84,94,87,17,13,27,25,85,86,Right,12,69,199,26,8/22/1991,4,South Carolina,4,10,1,1,1250000,200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Duke,Ejiofor,LOLB,60,78,85,80,81,36,52,28,48,79,20,6,6,6,6,6,45,45,78,16,12,10,78,86,45,45,45,45,29,79,Right,53,76,263,23,4/24/1995,0,Wake Forest,6,17,4,4,2645252,185252,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Kyle,Fuller,LG,55,64,79,57,81,18,40,10,30,66,26,6,6,6,6,6,71,72,10,22,22,10,85,91,68,72,70,71,9,86,Right,61,77,307,24,3/4/1994,1,Baylor,7,51,4,3,2469216,69216,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Treston,DeCoud,CB,60,87,90,90,55,62,59,33,63,76,35,6,6,6,6,6,35,35,67,20,20,56,92,86,35,35,35,35,52,73,Right,31,74,206,24,8/1/1993,1,Oregon State,5,41,4,3,2649348,249348,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Kurtis,Drummond,SS,67,85,89,86,68,48,65,50,72,90,25,6,6,6,6,6,35,35,54,15,12,40,88,90,35,35,35,35,33,74,Right,23,73,200,26,1/29/1992,3,Michigan State,15,63,2,1,1170000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Brandon,Dunn,DT,79,67,81,53,78,15,42,25,32,78,36,6,6,6,6,6,45,45,79,20,15,10,75,90,45,45,45,45,10,85,Right,92,74,310,25,9/5/1992,4,Louisville,15,63,2,1,1480000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Julie'n,Davenport,LT,63,57,75,67,85,17,23,28,30,72,30,6,6,6,6,6,73,71,28,25,25,10,82,91,66,71,71,74,9,80,Right,70,79,318,23,1/9/1995,1,Bucknell,4,34,4,3,2986420,586420,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Zach,Cunningham,MLB,80,83,89,87,77,37,51,43,59,84,25,6,6,6,6,6,45,45,84,20,20,10,91,91,45,45,45,45,22,87,Right,41,75,234,23,12/12/1994,1,Vanderbilt,2,25,4,3,4471738,2525433,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Christian,Covington,RE,80,76,86,65,78,14,40,23,44,80,10,6,6,6,6,6,45,45,75,15,14,10,80,81,45,45,45,45,10,75,Right,95,74,305,24,10/16/1993,3,Rice,6,56,4,1,2370484,90484,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Aaron,Colvin,CB,81,89,90,89,57,70,61,24,55,86,35,6,6,6,6,6,35,35,63,20,20,45,87,81,35,35,35,35,60,76,Right,22,72,193,26,10/2/1991,4,Oklahoma,4,18,4,4,34000000,18000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Keke,Coutee,WR,62,92,90,88,60,83,74,28,79,83,25,20,15,10,20,15,26,30,24,17,12,79,93,89,19,15,15,10,75,77,Right,16,71,180,21,1/14/1997,0,Texas Tech,4,7,4,4,3189028,729028,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Texans,Dylan,Cole,MLB,69,85,90,82,84,54,53,57,57,92,25,6,6,6,6,6,45,45,81,22,29,10,87,86,45,45,45,45,39,89,Right,51,72,220,24,5/19/1994,1,Missouri State,15,63,3,2,1677000,27000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
